Height(in cm),Weight(in kg)
170.901995,56.73365443
177.4547632,62.25940289
178.2478274,55.74396204
174.1922094,57.09757129
173.8813388,70.24733945
178.2178046,63.0325051
172.571791,68.05839517
175.1212906,56.43042818
170.0749456,54.90327463
170.5260242,62.26865617
176.586642,58.89905728
175.719359,53.41667221
168.2168848,55.48559604
167.121205,58.07107044
174.418117,58.39593303
179.4745204,67.06298753
170.4970428,58.30566822
176.5566192,59.49875126
177.0659654,62.43376366
168.37025,58.56208378
167.6268936,58.19095481
173.8051134,48.28128502
178.3078222,58.8715696
171.48302,57.44910509
164.872162,57.29928365
172.4782682,60.47828318
174.5517718,49.95340657
177.3525282,60.31186028
168.5510726,60.96857078
165.0082806,51.23494005
172.9816962,54.7463318
169.5601638,58.44011289
179.359941,56.88361194
175.223297,65.44239403
167.8523186,56.69623309
175.024796,51.79707662
179.3586202,53.20461795
179.418488,68.59308942
178.8572496,67.58094424
179.9327872,65.90977523
179.4520922,53.14424486
167.1557236,62.9866923
169.9972216,58.49595007
178.8097008,57.1784921
184.1552324,67.04865402
162.6569264,54.53101168
170.7365902,56.14616207
171.7521838,58.76456725
173.6292946,61.15517853
173.4536536,60.25466233
175.579786,62.15729933
176.3187228,58.12640866
172.1565518,62.65389185
169.7156118,65.30463814
169.5506388,58.45013728
180.0349968,67.21176571
172.4481184,54.09188926
173.33214,60.98326716
176.2359442,65.88147109
171.8325748,59.72618229
164.8819156,58.03677889
176.1339632,58.19884731
172.5360024,59.01513147
170.4527706,60.10384299
178.8148316,52.78649684
173.3168238,62.71222378
166.6456154,55.35242143
175.3987602,59.2201097
175.5821228,63.80025492
180.0572472,64.61794521
171.6684146,60.18095363
171.011723,54.33124976
170.4935376,56.53076273
171.7419476,55.89491746
171.871005,58.5074713
176.698656,66.87801271
175.6615486,59.93356455
174.4299788,59.30724472
170.1782474,51.77253729
167.4501096,61.26762398
182.358665,58.31632764
177.3152156,58.27958668
174.434119,67.09242565
177.250217,65.41000756
168.827196,57.15690112
171.982892,46.30670833
172.9099412,54.93470856
174.849663,57.97336672
168.3117792,52.96190087
170.5191154,49.58132505
182.254144,61.44584028
175.3641654,61.61026738
168.4660842,53.63566643
168.009443,48.00740617
168.3972756,55.38970669
175.377221,56.37109834
173.950122,62.55972615
175.8318302,69.11032038
165.3409698,52.99424198
177.3602498,62.50121279
181.2475928,64.05789517
177.2601484,65.64823408
171.542583,60.08706008
181.7624254,60.80940534
169.2587166,50.21889397
178.8390886,69.04073937
176.5022886,57.62559774
168.2258002,56.82523465
173.9541606,54.91915035
170.283759,55.84778925
170.8674002,62.1680041
182.8280824,65.07063003
180.2410162,66.4248743
169.9588168,59.84697384
173.4477862,59.58987789
172.5525378,52.0053207
175.7955336,57.21550521
176.0444536,57.40837253
179.8453604,61.35607442
172.5663554,49.86028413
171.6096136,48.85135945
172.966761,56.28781885
178.1241802,58.94781842
170.1317908,59.6833632
174.9225102,66.6644616
165.727634,47.3242059
174.72533,51.13156643
168.5254186,52.58156398
165.9841486,52.58251652
174.165387,64.86261274
173.8053674,58.35547262
160.0877672,53.21613919
179.0369546,49.06368586
174.6604838,52.69156004
172.1951344,57.11539746
179.3807436,58.25051144
179.9191474,60.77679208
169.3518076,47.19370748
173.0056738,52.54768066
175.7011218,57.43595092
163.6829594,48.34333641
164.5416318,52.79824488
167.9193746,60.54777348
167.3252432,56.78531856
167.9165552,53.22811402
174.7582992,58.34263597
169.7000416,59.74795471
175.4773478,51.49330605
167.082724,50.72301612
180.405024,57.30127946
170.0903634,51.78514715
171.088685,57.00753328
175.1600764,52.18929762
178.964209,59.77067966
167.2250402,57.01919059
175.4960676,63.71089729
177.8308356,61.5923505
177.9466596,59.86702261
174.7648524,53.93952771
180.4414222,51.82125307
170.0876202,54.32766638
173.0611474,65.27973594
173.0409544,61.09716411
167.1026376,52.3943212
168.967023,64.11209942
168.864534,54.33406203
169.6239686,50.5686134
179.4135858,58.60245347
164.7061476,56.76595018
170.0451006,51.43447517
177.743358,66.4911441
173.9343232,57.47999471
182.6363378,58.63411419
168.0540454,61.09970422
178.74742,57.65095353
176.5608102,70.19526709
174.3146628,52.42212639
172.7856336,51.18277697
175.097313,58.31365144
173.8829898,64.87372574
180.4649426,68.06447331
173.7848696,60.77742711
168.0799026,58.70405808
173.3792316,56.12252993
176.4167922,57.28603877
171.1024772,59.64721192
178.9912346,58.76842278
166.0892284,55.72686163
169.1326056,48.69015285
175.1306886,55.87745417
182.8571654,60.08569931
168.9650672,40.95371945
165.938327,47.04855804
179.781581,55.34725048
171.686093,68.30256375
179.3351252,59.00138763
166.1464546,57.80653559
174.3166948,59.66916578
177.158777,61.34663971
172.978826,56.41614003
178.1007106,53.06745173
174.4290136,59.57046416
171.58843,59.33926831
175.5148128,63.6606393
165.1672592,52.01339464
171.8690746,45.80576132
167.7839926,57.89571177
174.1653362,55.86280315
180.7122624,70.09593044
173.6075522,64.69560016
171.504991,58.71535252
168.3576008,49.94365434
168.3740092,50.70659609
171.1488322,53.94692126
165.0037594,52.7053946
172.8872844,58.33020755
176.015015,55.77067861
174.223553,56.57358181
173.642909,52.57394363
173.2350358,56.52477531
171.7859912,51.43456589
174.1348562,59.55100506
172.2328026,49.50616486
177.4185428,56.60465286
171.7125852,56.56695937
169.458259,58.91983179
173.9216994,58.084905
169.1717216,65.81166328
170.8794398,53.79963994
180.1967948,54.1941289
173.9139524,62.22910295
174.8219262,58.5925198
179.857146,63.86285061
173.646338,67.65360967
179.8013168,63.33536847
170.8787286,56.13527586
170.7130444,67.39946208
171.247562,55.37442064
175.3737158,57.24807312
166.0742678,45.40229124
166.6639542,60.2360197
177.4388882,53.95485912
171.0948318,47.73801788
159.189928,55.07527672
178.880135,55.23217419
170.8549288,57.44683713
174.0343738,65.06872494
163.2292392,48.11073443
178.470941,65.84486621
171.2274706,51.94036633
169.9324516,56.67364421
170.4168804,46.97416896
177.2296938,59.25930004
173.559851,53.55075401
173.3911442,61.75441892
181.7952676,65.27501858
166.1326116,55.11505674
171.0495944,56.24078136
173.6815932,66.33343016
169.252392,56.34982488
176.0036612,56.57131385
172.5255376,45.8160125
175.8232958,49.70061975
172.2504302,63.53472216
174.0809066,68.12598038
173.847125,52.63731044
169.497756,56.23565577
169.1788336,54.1542128
173.3255614,59.20251033
172.230669,53.54535626
175.5863392,61.57107703
173.4170268,57.05615834
168.2755588,50.72473977
169.4023028,62.23014621
175.5956356,54.89692434
165.3700782,56.27988099
169.3695114,52.13291613
174.8307146,59.2302248
165.0751334,48.93658939
165.3657602,54.0975138
168.2334202,58.74787506
178.8238994,63.7634686
175.702214,64.48091507
180.1931626,70.5458937
177.239803,64.39409756
172.9228698,58.48656071
180.8217618,61.62115359
174.467647,60.06710204
170.5217824,57.86441393
176.2443262,63.52873474
177.2514362,51.17756066
179.1838682,64.56106478
175.9443522,58.23073482
159.3897498,56.08959915
174.4345254,56.26899478
177.2994422,52.36937364
173.8040212,64.94493969
176.4218214,62.92486771
172.621194,60.00196623
178.4932676,66.9524018
176.453292,52.23996384
167.710104,60.21551734
177.9508252,54.08132057
175.7874056,61.03756212
172.5115676,58.49540576
163.3161326,58.73209006
172.936281,60.3095016
165.0947422,59.0916978
171.606464,51.33468493
168.9490398,61.11589746
171.931203,59.09940886
175.0183444,50.29151405
168.1204156,52.47356372
177.1844818,58.00017401
169.5870878,63.91732701
170.3998624,54.07419917
175.2943662,51.36371482
175.0579176,61.24730306
167.2774912,57.30694936
170.6268622,64.27280706
170.9581544,45.01465605
170.0358296,59.35986139
174.0024714,55.52265451
174.6085916,57.05751912
167.0361658,47.48205592
175.4951278,61.69404582
175.1314506,53.64129097
178.0340102,57.08732011
175.7357674,60.53294102
173.978316,58.451997
176.5639852,56.72884635
169.2464992,52.66157761
180.550312,57.52676004
175.8696762,55.19289312
171.660185,48.70126586
171.3757304,61.61811452
171.3541658,70.0165972
169.5784518,53.08709226
173.1611218,66.6109831
176.4417096,61.17150784
169.2395142,55.29204833
168.7665916,48.61331437
164.1959378,55.64920668
171.129452,57.14705818
170.5664356,53.90555367
170.2329844,55.36943113
166.008812,54.17553163
174.3701618,61.37961585
166.958899,48.95332693
178.4771386,66.11171439
172.6857608,48.99537491
173.0290672,46.91166398
169.4482006,51.58747175
175.1375974,53.77727785
162.7107998,48.64284321
172.295058,45.29778818
165.4404616,58.34422354
177.3823224,63.564251
164.0352066,53.42234211
168.3380174,63.48922688
173.8434928,61.84209825
176.5214148,57.44878758
170.1935128,61.8776145
169.083863,54.2473806
181.5233098,63.59586636
180.7255974,57.81628781
171.3311534,54.61506227
170.2985926,56.55126509
178.4697218,62.09737983
171.7480436,56.31095204
175.6259124,57.30214128
174.0290652,54.23009874
170.5712108,49.57973748
171.1791852,52.63508784
162.511359,59.2980368
171.9453508,55.33636427
161.8155514,52.28713741
175.1772468,67.33187687
172.2359776,49.96488245
167.5030686,55.93347278
169.529252,56.93895017
175.9772198,58.73476626
170.945937,62.96033861
163.7447576,55.38353784
179.1885926,69.17572835
179.6451576,56.73932433
179.5306544,56.6102774
171.8210432,55.95334011
177.8339344,62.36205076
178.4856984,60.16462432
163.6702086,53.18334449
166.9123154,48.70112978
171.4814452,52.52631647
171.2435996,61.78004687
170.7966612,57.86754371
169.9985678,55.50677879
170.1960528,55.10807142
180.3456896,64.58306399
165.3074926,59.74137762
174.4478858,62.98315429
175.1377244,54.18891259
166.9354548,56.72626088
170.836209,51.23875022
174.834931,64.00028899
167.886634,52.14226013
174.5715838,47.02760209
179.6712942,55.00388134
170.4655214,46.54352871
173.4356704,59.94898668
168.3465772,50.46097602
173.1724756,59.37637214
171.1916058,60.50182461
173.3849212,63.8080567
175.672369,63.4915402
177.6902212,65.40587988
167.1555712,57.95159431
178.7125204,52.167752
183.2915816,58.37683681
179.319936,57.61616302
171.5540384,52.85195017
180.0949154,67.94876199
169.3967656,52.95750103
170.4918612,56.5025493
168.5290762,57.27274852
172.6205844,56.21769353
169.1842438,58.87324789
179.5483582,62.65352898
171.3676532,54.60626259
181.3882834,61.07879363
171.0119008,57.77687067
179.4056356,61.44352696
173.8661496,63.58148749
164.303202,55.39333543
178.3453888,58.24139424
172.6038204,52.15015263
178.9188192,51.29508635
175.0613466,60.02677771
179.52339,58.51200722
171.7433954,46.08893881
167.8813254,58.10844642
174.1348816,55.27395001
175.747045,62.07379304
173.136687,53.99427626
175.362108,55.21906538
169.3400982,59.51970721
177.4887738,60.40421161
181.8391334,64.99415442
171.1697872,59.72486687
173.2454498,55.57323002
177.0010938,58.82562073
172.5530204,55.28125284
170.479466,54.24524872
170.5826408,59.46387004
174.2219782,59.97048694
175.9207556,61.8746208
177.9810004,61.63090582
170.339512,55.90603047
175.5937306,60.58220111
173.7513162,68.4583726
177.140616,61.19001439
176.5274346,66.01668686
168.0081476,64.16566863
172.1911466,55.76432832
169.5252642,55.99847252
169.2414192,50.30915878
173.764448,54.63084728
176.2048292,58.5611766
167.0004026,49.67403926
167.6688544,58.17326472
172.4842372,56.74386025
170.6016146,63.17366293
168.8756084,52.02060675
166.9134076,59.41692326
174.7290892,64.05535506
172.6995784,60.76418222
169.070274,57.91009064
179.87518,56.77588384
169.2775634,58.70092829
171.213399,68.38978949
168.0818584,46.75404076
172.6610212,58.70455703
173.9579198,58.14700174
176.5977926,70.27727652
171.9111878,54.10005392
166.5054836,46.85918338
169.3188892,51.55322556
167.7439114,61.02667591
173.0666592,59.33559422
173.0650082,54.56947628
170.5424326,55.79494578
167.7483818,50.30249098
175.4671624,68.4287984
169.2140888,51.15891803
170.0156366,50.3940712
171.0749944,57.11222231
174.0319354,59.84706456
163.649152,51.55916761
171.7532506,61.62428337
170.5240938,62.05986777
168.5771584,58.32698705
174.107094,55.0628483
175.5990392,53.69091393
174.3162376,53.11839011
165.330378,48.58319586
170.1356008,47.43764926
174.2521026,62.47758064
180.8560772,57.86137486
170.2733704,52.92711036
168.6859466,52.30215131
169.3894758,57.77197188
177.538507,62.89561103
174.9765614,54.47036643
174.0894664,56.44235765
172.7598272,57.29198082
174.4645482,60.78373204
166.1230358,58.45825657
174.4347286,56.31866311
171.213018,55.83481652
170.6150766,53.48035653
166.6142464,52.39903856
174.4362018,67.91859812
179.0314682,62.36908144
174.0287858,58.64790339
171.9432934,57.97962629
170.02125,59.54456405
172.2374,60.78912978
162.6749096,47.43392981
170.7648858,53.14406342
185.0130158,61.18057968
171.3761368,54.29909009
166.9168112,58.85043222
182.6932846,56.37890013
177.9397508,59.57785771
172.4022968,60.1497465
168.9227762,54.19775763
169.960671,60.12888127
172.425233,58.28062994
169.4929554,63.57550008
174.0151206,57.66905185
167.7098754,52.81557209
167.2290534,60.37636106
167.7397204,51.46681628
178.9798046,54.94754521
171.7744596,63.15570068
171.0595766,63.37855043
173.4545172,61.45577394
169.377741,59.8615795
172.675804,63.73008423
172.9051406,58.79781554
176.40554,59.84398013
177.4598432,69.42434212
173.678977,61.58482087
174.30623,64.04401526
169.2062656,60.20082096
177.9623568,66.07506415
175.6446068,53.9749986
175.225837,64.35790092
175.008286,60.23207345
173.2610708,54.8609545
168.633394,54.6728499
169.7648878,54.81917867
168.8763704,58.44782396
172.0610986,56.59281411
173.1926178,58.06086462
177.486691,51.41705724
170.303444,55.62911255
170.8825386,46.46814172
168.9377114,54.14228333
175.0370134,59.52787187
166.8331182,50.06462733
184.0475872,60.33190905
173.1909922,58.9918622
175.6315258,67.77648775
169.2770808,58.36835464
175.9724192,64.01344316
164.9590046,53.12555686
171.7848736,58.54035672
175.7140504,53.71980774
173.1559656,54.33274661
172.3956166,58.57764199
167.8668728,52.74880335
174.7579182,59.35115242
171.3782958,56.5764848
175.3775258,61.11880045
166.4611352,61.68601724
168.698545,53.80630774
180.2821896,64.89109832
178.6069834,57.58409407
174.3313506,55.97878662
167.7614628,58.24370756
175.201707,64.38112483
175.0428808,60.63894547
172.3935084,48.58473807
171.1253372,60.40471056
168.447212,53.73668137
168.8736272,53.48035653
175.864774,60.0837035
170.723306,60.18449165
174.0021158,60.83711982
161.7044518,62.02988534
168.476803,50.18918369
170.458003,55.96241195
177.8594106,60.24549977
167.7928572,52.57117672
174.2435936,48.23238781
170.6117238,60.43877532
173.1254094,57.26585392
172.53077,61.91013705
173.3499962,59.53825912
174.3414852,57.41776188
170.9545476,54.41344063
174.113571,61.03370659
174.0889076,60.61104956
174.7203516,55.45665687
177.0604536,61.32509409
167.4022052,57.15200233
178.7614916,58.92913043
179.5878552,63.4747573
170.745531,51.79580656
177.307367,59.60779478
172.6533758,52.1958747
177.3744484,58.66568419
176.1012988,57.82989557
174.442247,56.99460591
176.7533676,59.49262777
173.7995508,56.3679232
171.9366894,51.69207007
178.373024,66.20837484
177.9118108,63.35627907
172.6024742,63.2967678
173.514512,55.23471431
173.7597998,55.41011833
168.778428,60.5281783
165.8135368,56.54645701
172.9609444,58.08014228
169.4313096,54.64513542
166.1462768,53.31230069
167.2758402,61.672727
179.696999,67.71597857
176.7176298,53.50267325
175.1274882,58.28203608
173.9251792,57.33017327
180.4620978,68.97338096
171.7948558,56.43986289
166.4443204,61.18888041
169.662729,54.29723036
172.1204838,63.98278034
164.3727472,54.53028593
167.6780492,49.78217559
175.5019604,58.31215459
176.671732,53.24857102
177.98161,62.5323292
172.3806814,57.36641527
177.967386,69.14579128
174.7747584,52.38429682
172.9411324,55.213713
176.5977926,61.79569579
170.2604926,54.34463072
165.8211314,46.94636377
176.4659412,63.81640279
168.6010852,53.79301749
168.4347152,55.91038495
181.0018986,63.11247337
163.6371886,58.05324428
171.3634368,58.69294507
175.9927392,59.92598957
177.613437,54.95815926
172.1852792,59.49085876
163.7183924,50.76524553
176.0130846,64.37463846
171.9585588,53.66914152
162.709225,51.03227514
167.3344634,48.67695332
163.0575352,50.54307617
171.4719202,56.57457971
180.7582618,66.47395296
174.5257368,49.87774743
171.7128138,62.79441466
170.625008,53.50902354
175.097694,58.20664909
182.7268634,65.83983134
171.3270132,57.77582741
173.985936,57.70388772
167.7578814,59.77866288
175.6849166,61.43599733
170.029632,59.25816606
182.8749708,67.96881075
169.9912018,55.19380031
173.7728046,54.86236063
172.7599288,47.70173052
178.3313426,63.27204703
171.6994534,56.60918878
181.6593268,58.59664749
171.7373502,58.37520388
174.3389452,58.34000514
166.8605756,47.68122817
177.9110488,62.18120363
168.5405824,55.61663877
171.4390526,63.37079401
162.3746054,50.77608638
171.3159388,54.43702741
177.7035308,45.66700753
174.7657414,54.88499487
172.086905,52.07943764
177.048668,57.5428172
176.8983254,54.80484517
176.2537242,59.26242983
175.01489,61.12669295
168.4059624,46.88453918
167.188769,62.14387301
169.23639,55.62852288
166.831899,57.39571731
178.584606,65.0657766
181.8734488,58.73943825
179.4450564,56.8431969
175.8987592,62.32762313
170.4833014,61.21600521
159.20974,51.35564088
176.0162596,61.93980197
174.2240102,57.06042211
178.3496306,57.25533059
175.9518198,57.46697662
171.3880494,60.50599766
170.4410612,64.82659753
175.1989892,62.07374769
174.9548698,61.56350204
158.7965074,56.60043446
178.2109974,60.68893131
178.0830068,58.53391572
180.3451054,57.7050217
174.8332038,57.37367274
166.5114526,51.45016945
175.7293412,52.02981467
170.6302912,59.14975758
172.6374246,52.71496539
160.2645766,49.83696951
172.2599298,57.00971052
184.2581024,63.87827274
173.6943694,52.14697748
169.1098726,57.94102561
183.0672234,62.42641547
168.0187902,53.64990922
174.5125288,51.48940516
175.672115,65.71804189
176.4493296,51.01844059
169.1879014,45.35978967
167.1094194,53.24575874
167.0468338,50.9474988
170.754675,60.22917046
175.954944,54.65284649
173.9368378,58.40600277
178.3794248,62.99717028
168.8199062,56.74953015
172.6570588,56.76622233
174.770034,54.56924948
173.5440522,53.80485624
176.4781586,57.23523646
172.8011276,62.19653504
176.5002566,63.43964928
176.214659,51.11559999
175.859821,54.99000142
174.4730318,59.55989546
181.5049202,63.46124025
171.1729622,55.4094833
174.0715594,60.95918142
178.518312,58.03863861
171.838747,50.34567293
170.7097678,55.98395757
168.4511998,48.4966505
162.037395,52.17174361
176.935511,59.93846335
174.370873,58.45054551
171.092622,55.4493994
178.6631936,59.7346191
171.0659012,53.7472047
169.8454058,51.88960938
176.6036854,57.68928205
175.0098608,67.106487
177.8322072,64.59948402
179.3205202,66.13997317
174.1872564,64.10339045
164.6780806,44.54878532
166.4227558,54.57020203
164.988875,54.07515172
168.4104836,56.25978687
176.4931446,48.19151917
176.5187986,60.07930366
174.7835722,56.82845516
175.917098,61.81737749
171.1800996,60.95255898
179.989861,57.88772855
167.140255,59.38644188
164.1270276,59.1156021
178.2735576,64.03621347
165.429819,65.87017665
168.3236664,55.40104649
171.8230752,61.23641685
180.1110444,58.56290025
175.1132642,63.67656038
177.5177044,51.40834827
171.529756,62.69426154
165.4359912,53.58404766
174.6312738,57.31597584
169.2775634,51.73937971
167.5751284,54.83355754
174.5851474,59.13719308
166.8256252,59.58171324
166.5167612,52.17999898
171.9415916,57.708469
169.7258226,51.86266602
173.9076786,59.51267654
174.9983292,60.91531908
165.3135886,52.34365498
182.293895,53.16007522
177.514758,56.52776902
164.7691142,57.3303547
178.0477262,64.22572421
171.093003,59.286697
172.7717906,65.52884867
169.5044616,58.34662758
166.697025,57.76153926
167.1193508,52.77620031
179.3593568,58.67262415
182.228617,55.98708736
171.4465964,59.45443532
168.4856676,54.74782865
172.5289666,61.0219132
174.3204286,59.54411046
170.4415184,51.64172136
163.0526076,47.45184669
179.6544032,57.04128052
160.3633064,53.88877076
175.8945174,58.9124836
163.8869468,54.17857069
168.5682176,57.27928025
171.7799968,56.76046172
171.343447,55.89691327
175.2079808,55.50773133
168.6684968,57.28812529
174.0737692,59.79630761
165.8291832,50.59328881
173.1715866,67.84869959
175.1948998,54.51137114
179.2110716,58.84426336
175.0357688,55.01612832
173.692185,58.01246635
178.6061452,51.99683853
172.4244202,63.94916917
171.2618368,44.90413383
177.9487424,58.63679038
178.2965192,66.06685414
168.0591508,47.2393842
168.5959798,58.38822197
177.7956566,59.36925074
175.2380036,66.42115485
175.1174552,63.35877382
165.0870714,55.94358788
175.5415336,56.70652963
172.5539094,52.65373047
170.2158394,61.07530098
165.927405,64.23298168
181.4927282,61.05761089
172.7492608,56.43827532
164.792279,51.05382076
173.0997808,54.19136199
169.3298874,52.81434739
174.4083634,56.04659863
171.1586112,55.99756533
173.9674702,54.88163829
169.6361098,50.19453608
175.837596,52.56795622
167.5624792,58.00384811
168.5422588,55.0887484
174.0948512,59.7572987
167.927147,46.57183285
173.4531202,50.97158453
171.2882528,55.08135485
167.9066746,49.58286727
174.0298272,57.69077891
171.0870848,55.58252865
166.8162526,60.0817077
169.8935388,60.63250446
165.4086608,55.0976388
174.289212,57.56023513
167.9728162,51.49253495
179.9232114,62.32335936
175.0079304,66.10826709
168.194101,58.79718051
172.8914246,60.53253279
173.5849462,57.56563288
174.7667828,62.59506097
170.334051,52.75968956
167.7945082,50.53119206
159.3285866,53.18642891
180.8583124,56.71424069
170.7359552,56.69496303
166.772717,50.35179643
172.8887576,56.88569847
178.0641854,63.1491236
169.4305222,54.8597298
172.0026024,59.82615397
159.1931284,49.92587354
165.8486142,48.18140406
170.7011318,54.33338164
170.9297826,65.51261007
173.8388192,60.482048
179.7857974,66.37525134
168.6383978,58.13080851
170.7905398,50.98478406
176.1226602,63.78809865
166.052119,53.71967167
181.5960046,56.47188649
179.9120354,60.48073258
168.2674562,51.27304178
165.753542,51.54070642
165.6331714,57.13871208
175.534828,57.36627919
180.7053536,57.07879258
169.6466762,58.50964855
176.0476794,69.62287934
164.853239,60.03421662
166.2526012,51.74885979
175.9889038,54.29854578
166.506398,51.01013985
177.1133364,62.40219365
170.3294536,52.18952441
177.864389,60.40725068
181.3644582,65.25642131
165.6004562,57.37022544
169.1054022,55.69706063
176.2673132,60.9026185
173.8519764,56.54010672
184.764299,55.6431739
171.365291,61.14900968
183.0966366,67.38159055
168.9475412,60.93890586
173.9876632,62.46351929
176.5633502,63.66721638
184.6031614,72.8821193
164.7944126,53.34768087
169.7105572,59.67120694
162.8438704,58.20007201
178.2757166,57.81714964
163.5247682,50.52130376
172.2194168,58.36803712
176.12487,58.69008744
166.1276078,59.99339334
176.73193,63.35627907
168.1969712,51.57862671
166.443025,46.47730428
169.7096936,61.98584156
170.3949856,57.56608647
168.7123626,60.56051941
164.3377206,48.71083665
170.8666128,56.39677165
169.010965,51.51680212
174.708693,60.19134089
172.9644242,58.74846473
166.7597122,49.09176321
170.9307986,58.96519099
178.9976608,64.0516356
174.6839788,63.46482363
170.971972,60.91100995
181.4335462,60.32696489
175.9663486,62.58834781
174.283624,55.45906091
178.7786366,65.58563839
175.0163632,51.57268465
177.68824,62.42242386
175.4653082,57.46897242
174.2019884,57.89752614
176.6801902,61.25056892
172.4043288,59.64830054
172.8331824,56.85907262
176.8253766,59.27544792
171.1523882,57.49741264
177.9725168,60.65854065
166.9500852,57.30096194
174.4174058,54.73081895
175.8675934,65.39254427
171.7174366,57.88038036
170.2517042,59.39456118
174.0658444,59.03200509
172.8761592,59.91083959
177.5279914,54.90644978
177.6901196,57.75355604
181.2742882,57.37262948
180.4142442,60.19347277
171.3351412,56.67582145
166.750873,50.50583627
179.1963396,53.62038038
164.4191276,57.6638809
173.7273894,57.25174721
169.5693332,64.23012405
178.7241282,65.05670476
172.9157578,55.15420173
180.2200612,70.08159693
166.5418056,56.20272499
176.3578642,48.24749242
170.9717434,57.54966644
180.1425658,60.3560855
174.5332552,54.94128564
168.9321996,60.21207004
178.4641338,58.97095161
170.6030116,50.41334886
178.4238494,54.84662099
176.8693948,59.78283593
168.2421578,54.17793566
177.3806206,57.14542525
174.4989398,59.34375887
176.8666516,63.11415166
180.3269444,61.10532877
179.5525492,67.72650191
176.190529,55.99720246
173.0581756,53.05561298
179.8173188,54.86803053
168.106979,44.44761162
176.3301782,63.9803763
175.2978714,53.35384972
170.8672986,56.43310437
174.9610166,65.28826347
171.0389264,56.79280283
174.4095064,64.70254012
168.2220156,58.60258955
174.6655638,55.55322661
176.6124738,52.26382278
181.5852604,64.67391847
168.9346888,60.62438517
172.2476108,55.8393978
165.7207506,55.31495473
167.6858216,45.56463182
166.3232132,52.70203801
173.1312768,57.03102934
165.1604774,60.98204246
169.8896526,58.97217631
171.195873,43.72213204
166.7807434,49.55320235
172.6060048,58.05419682
161.6106242,50.28099071
175.7291888,49.07325666
169.03954,47.94925568
175.85944,50.03264909
175.9312204,53.51478416
167.6244806,55.71547647
182.2019978,56.85303984
168.786937,52.35644627
168.6373564,61.74652642
169.7134274,57.65421939
172.4415906,56.68806843
172.329221,55.05640729
176.1866936,61.13168246
163.5073438,56.09073313
185.1611232,62.96587243
170.1690526,52.72444546
182.153941,60.94702516
178.0361438,61.59493597
174.1687398,65.40860143
175.2605588,61.25773568
175.7906822,54.80956252
176.4422938,60.6136804
179.8098258,59.1927581
174.7228154,53.73178257
172.542708,61.44833504
168.871392,57.25093075
165.7895084,45.98084784
166.3895834,44.77263297
171.2971174,52.42294286
175.6694226,68.58574123
172.3067928,52.34193133
168.9036754,59.6643577
174.4742002,53.00267879
171.2194696,64.52205586
174.4910404,58.29500881
170.5058058,54.09057384
176.7189252,56.79937991
178.7030462,58.02693594
180.4150824,61.78163444
170.223561,54.12967348
182.0324528,63.52066081
173.0833216,47.27689626
177.5546868,66.11579672
174.3894912,53.75028913
172.3740774,50.04961344
171.7115946,56.65536445
173.7909148,64.96966045
163.306887,50.52506857
178.4519672,59.38929951
169.9966628,53.08142236
173.0531718,50.92486456
173.9308434,57.14043573
179.5892522,58.99499199
184.0959234,63.25680634
169.1662606,55.05432077
176.6035076,58.36236722
176.5662966,62.98696446
175.5937052,66.31138559
169.695241,58.19549073
170.0644808,57.67531142
166.5618462,60.26064974
170.1729388,55.5630242
172.8797914,64.21157214
170.5239414,67.95048564
174.7200976,63.67846546
178.8119614,57.95585807
170.6105808,50.86204207
171.812204,56.78386706
174.3057728,59.6702544
170.135677,58.88808035
180.7441648,65.21423726
171.5984122,58.9871902
173.2451958,59.8664783
169.626153,58.58199647
164.3433594,53.503399
168.2684468,53.66968583
171.4683896,50.47213438
178.7811766,60.11545494
168.367456,62.9836986
168.699942,50.10200331
172.502449,54.70215194
168.7279582,59.18781394
179.1068554,65.72910954
175.8399328,53.19840374
172.7155804,55.58710993
176.9305834,63.5869306
183.3088282,61.76925138
176.5139726,53.86023983
163.540567,51.62448486
163.9593876,52.02450764
173.3231738,51.16631158
172.7885292,53.17681276
168.7333938,43.41561725
177.462815,67.39302107
170.0807622,50.72288004
174.8228406,56.81516491
169.9310038,58.80969965
170.9656474,57.2467577
171.5041782,56.20091062
169.7018196,62.50701876
167.190293,54.52130481
181.3246056,65.63866329
166.0053322,52.43274044
160.6595466,47.6352793
166.6013178,55.57327537
172.1842632,62.56811761
174.2779344,53.62582348
169.9323246,53.3650988
177.8636016,63.30856119
168.212897,57.74661608
172.0621908,64.59059362
174.991522,59.72817809
175.567975,60.44399163
171.3150498,55.84960362
171.8561714,54.57555441
180.23459,59.45815478
182.6950118,69.93758147
170.9296302,60.06156821
162.4391976,56.41087836
177.3729498,62.10105392
173.6731096,51.95356586
172.6133962,65.69286754
169.1057578,56.22857974
172.0103748,64.02637053
162.375215,48.38982959
176.4326418,58.82947626
174.8400364,59.63247018
167.5057356,58.02852351
167.0055842,57.80254398
179.0069572,63.0571805
165.0728728,52.39300578
171.2303662,57.9727317
173.6955378,55.44123474
177.9431798,65.25438015
170.3567332,45.43853324
175.5108758,57.05974172
167.551227,50.34118237
169.1026844,52.10325122
170.9351166,57.05579547
180.8841442,63.29037215
173.0791052,56.8700949
173.5836254,59.87994998
167.4719282,59.96359234
168.4216596,49.03447454
170.3977542,50.01114883
171.5276224,53.52000047
172.786294,52.48857762
